2546.69			147967.619		384.8808		384.4505
2547.08			73096.2552		270.6693		270.0575
2547.48			73096.2552		270.6693		270.0575
2547.88			124615.1681		353.2432		352.7744
2548.27			124615.1681		353.2432		352.7744
2548.67			219374.8451		468.5514		468.198
2549.07			219374.8451		468.5514		468.198
2549.46			145617.0603		381.815		381.3812
2549.86			145617.0603		381.815		381.3812
2550.26			119032.8356		345.2513		344.7716
2550.65			119032.8356		345.2513		344.7716
2551.05			112142.1305		335.1235		334.6293
2551.45			112142.1305		335.1235		334.6293
2551.85			136337.4213		369.4632		369.0149
2552.24			136337.4213		369.4632		369.0149
2552.64			243743.9094		493.872		493.5366
2553.04			243743.9094		493.872		493.5366
2553.43			431915.6256		657.3289		657.0769
2553.83			431915.6256		657.3289		657.0769
2554.23			139996.1076		374.3818		373.9394
2554.62			139996.1076		374.3818		373.9394
2555.02			216641.9447		465.626		465.2703
2555.42			216641.9447		465.626		465.2703
2555.82			292466.6278		540.9549		540.6488
2556.21			292466.6278		540.9549		540.6488
2556.61			438490.8304		662.3114		662.0614
2557.01			438490.8304		662.3114		662.0614
2557.4			300144.9561		548.006		547.7038
2557.8			300144.9561		548.006		547.7038
2558.2			153299.3741		391.7461		391.3233
2558.59			153299.3741		391.7461		391.3233
2558.99			247171.9241		497.3304		496.9974
2559.39			247171.9241		497.3304		496.9974
2559.79			462020.2383		679.8425		679.5989
2560.18			462020.2383		679.8425		679.5989
2560.58			386633.6676		621.9319		621.6656
2560.98			386633.6676		621.9319		621.6656
2561.37			256503.0177		506.6247		506.2979
2561.77			256503.0177		506.6247		506.2979
2562.17			267782.4123		517.637		517.317
2562.56			267782.4123		517.637		517.317
2562.96			320990.8296		566.7067		566.4144
2563.36			320990.8296		566.7067		566.4144
2563.75			150015.8453		387.5325		387.1052
2564.15			150015.8453		387.5325		387.1052
2564.55			163411.4319		404.4466		404.0371
2564.95			163411.4319		404.4466		404.0371
2565.34			243327.6528		493.4504		493.1148
2565.74			243327.6528		493.4504		493.1148
2566.14			210282.6955		458.7464		458.3855
2566.53			210282.6955		458.7464		458.3855
2566.93			287390.2794		536.2424		535.9336
2567.33			287390.2794		536.2424		535.9336
2567.72			269612.8506		519.402		519.0832
2568.12			269612.8506		519.402		519.0832
2568.52			485753.9782		697.0793		696.8418
2568.92			485753.9782		697.0793		696.8418
2569.31			258049.6351		508.1488		507.8229
2569.71			258049.6351		508.1488		507.8229
2570.11			234219.4884		484.1333		483.7913
2570.5			234219.4884		484.1333		483.7913
2570.9			636218.5742		797.7369		797.5293
2571.3			636218.5742		797.7369		797.5293
2571.69			751964.2026		867.2542		867.0632
2572.09			751964.2026		867.2542		867.0632
2572.49			614470.3687		783.9872		783.776
2572.89			614470.3687		783.9872		783.776
2573.28			596817.5601		772.6469		772.4325
2573.68			596817.5601		772.6469		772.4325
2574.08			621123.3963		788.2189		788.0088
2574.47			621123.3963		788.2189		788.0088
2574.87			804652.4275		897.1165		896.9319
2575.27			804652.4275		897.1165		896.9319
2575.66			487829.8924		698.5667		698.3297
2576.06			487829.8924		698.5667		698.3297
2576.46			204487.3422		452.3858		452.0198
2576.85			204487.3422		452.3858		452.0198
2577.25			150199.5401		387.7694		387.3424
2577.65			150199.5401		387.7694		387.3424
2578.05			339242.666		582.5876		582.3033
2578.44			339242.666		582.5876		582.3033
2578.84			469258.5082		685.1453		684.9036
2579.24			469258.5082		685.1453		684.9036
2579.63			817419.0237		904.2039		904.0207
2580.03			817419.0237		904.2039		904.0207
2580.43			556275.884		745.9501		745.7281
2580.82			556275.884		745.9501		745.7281
2581.22			633905.3349		796.2857		796.0777
2581.62			633905.3349		796.2857		796.0777
2582.02			842672.7486		918.0623		917.8819
2582.41			842672.7486		918.0623		917.8819
2582.81			519610.971		720.9553		720.7256
2583.21			519610.971		720.9553		720.7256
2583.6			327714.5743		572.6082		572.319
2584.0			327714.5743		572.6082		572.319
2584.4			429906.5998		655.7989		655.5464
2584.79			429906.5998		655.7989		655.5464
2585.19			352404.5031		593.7761		593.4972
2585.59			352404.5031		593.7761		593.4972
2585.99			219559.5166		468.7485		468.3952
2586.38			219559.5166		468.7485		468.3952
2586.78			114164.0687		338.1267		337.6369
2587.18			114164.0687		338.1267		337.6369
2587.57			173442.6127		416.6632		416.2657
2587.97			173442.6127		416.6632		416.2657
2588.37			332937.0795		577.1505		576.8636
2588.76			332937.0795		577.1505		576.8636
2589.16			333927.0084		578.0074		577.7209
2589.56			333927.0084		578.0074		577.7209
2589.96			636396.8372		797.8486		797.6411
2590.35			636396.8372		797.8486		797.6411
2590.75			860222.4016		927.571		927.3925
2591.15			860222.4016		927.571		927.3925
2591.54			830341.5603		911.3217		911.1399
2591.94			830341.5603		911.3217		911.1399
2592.34			403382.4553		635.2543		634.9936
2592.73			403382.4553		635.2543		634.9936
2593.13			345631.4941		588.0451		587.7635
2593.53			345631.4941		588.0451		587.7635
2593.92			488918.8951		699.3458		699.109
2594.32			488918.8951		699.3458		699.109
2594.72			188351.5295		434.1856		433.8042
2595.12			188351.5295		434.1856		433.8042
2595.51			382999.7586		619.0035		618.736
2595.91			382999.7586		619.0035		618.736
2596.31			489810.3267		699.9828		699.7462
2596.7			489810.3267		699.9828		699.7462
2597.1			474157.5609		688.7112		688.4708
2597.5			474157.5609		688.7112		688.4708
2597.89			408136.5042		638.9852		638.7261
2598.29			408136.5042		638.9852		638.7261
2598.69			228291.3275		477.9717		477.6252
2599.09			228291.3275		477.9717		477.6252
2599.48			83457.969		289.1774		288.6047
2599.88			83457.969		289.1774		288.6047
2600.28			62098.663		249.5281		248.8644
2600.67			62098.663		249.5281		248.8644
2601.07			106027.511		325.8728		325.3647
2601.47			106027.511		325.8728		325.3647
2601.86			237094.1125		487.0931		486.7531
2602.26			237094.1125		487.0931		486.7531
2602.66			336022.3734		579.8172		579.5316
2603.06			336022.3734		579.8172		579.5316
2603.45			467602.8647		683.936		683.6939
2603.85			467602.8647		683.936		683.6939
2604.25			520127.9275		721.3138		721.0842
2604.64			520127.9275		721.3138		721.0842
2605.04			495561.5411		704.0789		703.8437
2605.44			495561.5411		704.0789		703.8437
2605.83			624394.951		790.2914		790.0819
2606.23			624394.951		790.2914		790.0819
2606.63			221044.5898		470.3299		469.9778
2607.02			221044.5898		470.3299		469.9778
2607.42			207335.5554		455.5229		455.1594
2607.82			207335.5554		455.5229		455.1594
2608.22			110411.6364		332.5316		332.0336
2608.61			110411.6364		332.5316		332.0336
2609.01			281299.6078		530.5329		530.2208
2609.41			281299.6078		530.5329		530.2208
2609.8			546246.0201		739.1966		738.9726
2610.2			546246.0201		739.1966		738.9726
2610.6			495355.3671		703.9325		703.6973
2610.99			495355.3671		703.9325		703.6973
2611.39			346049.6506		588.4006		588.1191
2611.79			346049.6506		588.4006		588.1191
2612.19			174107.7607		417.4606		417.0639
2612.58			174107.7607		417.4606		417.0639
2612.98			102906.6554		321.0487		320.5329
2613.38			102906.6554		321.0487		320.5329
2613.77			190978.7342		437.2006		436.8218
2614.17			190978.7342		437.2006		436.8218
2614.57			159885.4401		400.0638		399.6499
2614.96			159885.4401		400.0638		399.6499
2615.36			212747.4711		461.425		461.0662
2615.76			212747.4711		461.425		461.0662
2616.16			585051.6021		764.9949		764.7784
2616.55			585051.6021		764.9949		764.7784
2616.95			532440.8857		729.7989		729.572
2617.35			532440.8857		729.7989		729.572
2617.74			537403.7085		733.1912		732.9653
2618.14			537403.7085		733.1912		732.9653
2618.54			217689.1519		466.7491		466.3943
2618.93			217689.1519		466.7491		466.3943
2619.33			245783.9211		495.933		495.5991
2619.73			245783.9211		495.933		495.5991
2620.12			451015.5868		671.7002		671.4537
2620.52			451015.5868		671.7002		671.4537
2620.92			713112.271		844.5578		844.3617
2621.32			713112.271		844.5578		844.3617
2621.71			540826.0916		735.5214		735.2962
2622.11			540826.0916		735.5214		735.2962
2622.51			429591.5087		655.5586		655.306
2622.9			429591.5087		655.5586		655.306
2623.3			535750.3822		732.0628		731.8366
2623.7			535750.3822		732.0628		731.8366
2624.09			803413.9428		896.426		896.2412
2624.49			803413.9428		896.426		896.2412
2624.89			448110.3168		669.5341		669.2868
2625.29			448110.3168		669.5341		669.2868
2625.68			571840.0753		756.3106		756.0916
2626.08			571840.0753		756.3106		756.0916
2626.48			262826.05		512.8271		512.5042
2626.87			262826.05		512.8271		512.5042
2627.27			205681.0649		453.7033		453.3383
2627.67			205681.0649		453.7033		453.3383
2628.06			311631.5885		558.388		558.0915
2628.46			311631.5885		558.388		558.0915
2628.86			275750.8863		525.2775		524.9623
2629.26			275750.8863		525.2775		524.9623
2629.65			176069.0646		419.8031		419.4087
2630.05			176069.0646		419.8031		419.4087
2630.45			427012.3209		653.5885		653.3351
2630.84			427012.3209		653.5885		653.3351
2631.24			294039.1529		542.4064		542.1011
2631.64			294039.1529		542.4064		542.1011
2632.03			131588.5882		362.9796		362.5234
2632.43			131588.5882		362.9796		362.5234
2632.83			160514.087		400.8487		400.4356
2633.23			160514.087		400.8487		400.4356
2633.62			227058.7891		476.6806		476.3332
2634.02			227058.7891		476.6806		476.3332
2634.42			660554.125		812.8467		812.643
2634.81			660554.125		812.8467		812.643
2635.21			1212146.3675		1101.0504		1100.9
2635.61			1212146.3675		1101.0504		1100.9
2636.0			953129.7183		976.3684		976.1988
2636.4			953129.7183		976.3684		976.1988
2636.8			594979.7713		771.4567		771.242
2637.19			594979.7713		771.4567		771.242
2637.59			1010686.0028		1005.4112		1005.2465
2637.99			1010686.0028		1005.4112		1005.2465
2638.39			1720277.2616		1311.6565		1311.5303
2638.78			1720277.2616		1311.6565		1311.5303
2639.18			2155644.265		1468.2676		1468.1549
2639.58			2155644.265		1468.2676		1468.1549
2639.97			1692643.5856		1301.08		1300.9527
2640.37			1692643.5856		1301.08		1300.9527
2640.77			1432428.8676		1196.9104		1196.772
2641.16			1432428.8676		1196.9104		1196.772
2641.56			3625225.2991		1904.0459		1903.959
2641.96			3625225.2991		1904.0459		1903.959
2642.36			2739576.083		1655.2165		1655.1165
2642.75			2739576.083		1655.2165		1655.1165
2643.15			1129466.6899		1062.8416		1062.6858
2643.55			1129466.6899		1062.8416		1062.6858
2643.94			1010740.7124		1005.4384		1005.2737
2644.34			1010740.7124		1005.4384		1005.2737
2644.74			756564.7251		869.9025		869.7121
2645.13			756564.7251		869.9025		869.7121
2645.53			1254405.3081		1120.0763		1119.9284
2645.93			1254405.3081		1120.0763		1119.9284
2646.33			1259352.8266		1122.2827		1122.1351
2646.72			1259352.8266		1122.2827		1122.1351
2647.12			1172755.5014		1083.0148		1082.8619
2647.52			1172755.5014		1083.0148		1082.8619
2647.91			639620.5972		799.8664		799.6593
2648.31			639620.5972		799.8664		799.6593
2648.71			611862.1081		782.322		782.1103
2649.1			611862.1081		782.322		782.1103
2649.5			1177370.2052		1085.1432		1084.9906
2649.9			1177370.2052		1085.1432		1084.9906
2650.29			1063319.7057		1031.2542		1031.0937
2650.69			1063319.7057		1031.2542		1031.0937
2651.09			1691745.4908		1300.7348		1300.6075
2651.49			1691745.4908		1300.7348		1300.6075
2651.88			2056468.8631		1434.0971		1433.9816
2652.28			2056468.8631		1434.0971		1433.9816
2652.68			1070771.0418		1034.8607		1034.7007
2653.07			1070771.0418		1034.8607		1034.7007
2653.47			1426402.5222		1194.3903		1194.2516
2653.87			1426402.5222		1194.3903		1194.2516
2654.26			1711757.9914		1308.405		1308.2784
2654.66			1711757.9914		1308.405		1308.2784
2655.06			2649921.946		1627.9089		1627.8072
2655.46			2649921.946		1627.9089		1627.8072
2655.85			2326169.1856		1525.2327		1525.1241
2656.25			2326169.1856		1525.2327		1525.1241
2656.65			1703197.51		1305.1295		1305.0027
2657.04			1703197.51		1305.1295		1305.0027
2657.44			2150076.5659		1466.3704		1466.2575
2657.84			2150076.5659		1466.3704		1466.2575
2658.23			1953958.2426		1397.8998		1397.7813
2658.63			1953958.2426		1397.8998		1397.7813
2659.03			1569739.6452		1252.9586		1252.8264
2659.43			1569739.6452		1252.9586		1252.8264
2659.82			804197.5327		896.8629		896.6783
2660.22			804197.5327		896.8629		896.6783
2660.62			1405739.8896		1185.7089		1185.5692
2661.01			1405739.8896		1185.7089		1185.5692
2661.41			1227121.6518		1107.83		1107.6805
2661.81			1227121.6518		1107.83		1107.6805
2662.2			1412176.3884		1188.42		1188.2806
2662.6			1412176.3884		1188.42		1188.2806
2663.0			958304.7872		979.015		978.8459
2663.4			958304.7872		979.015		978.8459
2663.79			1438150.8476		1199.2983		1199.1602
2664.19			1438150.8476		1199.2983		1199.1602
2664.59			1090034.636		1044.1265		1043.9679
2664.98			1090034.636		1044.1265		1043.9679
2665.38			1073774.2916		1036.3107		1036.1509
2665.78			1073774.2916		1036.3107		1036.1509
2666.17			1712653.3456		1308.7471		1308.6206
2666.57			1712653.3456		1308.7471		1308.6206
2666.97			780407.9264		883.5007		883.3133
2667.36			780407.9264		883.5007		883.3133
2667.76			463909.3364		681.2305		680.9874
2668.16			463909.3364		681.2305		680.9874
2668.56			1108396.9487		1052.883		1052.7257
2668.95			1108396.9487		1052.883		1052.7257
2669.35			987476.0993		993.8016		993.635
2669.75			987476.0993		993.8016		993.635
2670.14			1280492.2627		1131.6615		1131.5152
2670.54			1280492.2627		1131.6615		1131.5152
2670.94			1117879.2422		1057.3764		1057.2198
2671.33			1117879.2422		1057.3764		1057.2198
2671.73			2684952.2545		1638.6329		1638.5319
2672.13			2684952.2545		1638.6329		1638.5319
2672.53			1214937.1827		1102.317		1102.1668
2672.92			1214937.1827		1102.317		1102.1668
2673.32			566492.8545		752.7672		752.5472
2673.72			566492.8545		752.7672		752.5472
2674.11			657621.1978		811.0406		810.8364
2674.51			657621.1978		811.0406		810.8364
2674.91			1922430.9404		1386.5773		1386.4578
2675.3			1922430.9404		1386.5773		1386.4578
2675.7			1667326.6306		1291.3141		1291.1859
2676.1			1667326.6306		1291.3141		1291.1859
2676.5			1658905.6655		1288.0494		1287.9208
2676.89			1658905.6655		1288.0494		1287.9208
2677.29			1125682.3399		1061.0598		1060.9037
2677.69			1125682.3399		1061.0598		1060.9037
2678.08			1370496.353		1170.7527		1170.6113
2678.48			1370496.353		1170.7527		1170.6113
2678.88			1584415.9074		1258.8016		1258.6701
2679.27			1584415.9074		1258.8016		1258.6701
2679.67			778646.4781		882.5033		882.3157
2680.07			778646.4781		882.5033		882.3157
2680.46			1457963.5503		1207.5302		1207.393
2680.86			1457963.5503		1207.5302		1207.393
2681.26			1506508.665		1227.4666		1227.3317
2681.66			1506508.665		1227.4666		1227.3317
2682.05			1339804.1121		1157.5706		1157.4275
2682.45			1339804.1121		1157.5706		1157.4275
2682.85			1656575.6865		1287.1446		1287.016
2683.24			1656575.6865		1287.1446		1287.016
2683.64			2641097.3915		1625.1963		1625.0944
2684.04			2641097.3915		1625.1963		1625.0944
2684.43			2374217.8344		1540.9034		1540.796
2684.83			2374217.8344		1540.9034		1540.796
2685.23			2106018.7825		1451.2699		1451.1558
2685.63			2106018.7825		1451.2699		1451.1558
2686.02			1257596.6565		1121.5		1121.3523
2686.42			1257596.6565		1121.5		1121.3523
2686.82			2485246.3733		1576.5189		1576.4139
2687.21			2485246.3733		1576.5189		1576.4139
2687.61			3217629.5033		1793.8214		1793.7291
2688.01			3217629.5033		1793.8214		1793.7291
2688.4			1918204.7046		1385.0525		1384.9329
2688.8			1918204.7046		1385.0525		1384.9329
2689.2			1635575.8916		1278.9611		1278.8316
2689.6			1635575.8916		1278.9611		1278.8316
2689.99			1435913.8293		1198.3653		1198.2271
2690.39			1435913.8293		1198.3653		1198.2271
2690.79			1019264.6376		1009.6684		1009.5044
2691.18			1019264.6376		1009.6684		1009.5044
2691.58			1239954.8548		1113.607		1113.4583
2691.98			1239954.8548		1113.607		1113.4583
2692.37			1428489.4903		1195.2636		1195.1251
2692.77			1428489.4903		1195.2636		1195.1251
2693.17			2250897.4613		1500.3543		1500.2439
2693.56			2250897.4613		1500.3543		1500.2439
2693.96			1214844.9487		1102.2752		1102.1249
2694.36			1214844.9487		1102.2752		1102.1249
2694.76			1399771.6281		1183.1894		1183.0495
2695.15			1399771.6281		1183.1894		1183.0495
2695.55			2001820.0966		1414.9154		1414.7984
2695.95			2001820.0966		1414.9154		1414.7984
2696.34			940342.0851		969.7978		969.627
2696.74			940342.0851		969.7978		969.627
2697.14			849357.7998		921.6959		921.5163
2697.53			849357.7998		921.6959		921.5163
2697.93			2068735.7756		1438.3676		1438.2525
2698.33			2068735.7756		1438.3676		1438.2525
2698.73			1458126.2918		1207.5976		1207.4604
2699.12			1458126.2918		1207.5976		1207.4604
2699.52			1355877.4775		1164.4926		1164.3504
2699.92			1355877.4775		1164.4926		1164.3504
2700.31			1616221.4591		1271.3721		1271.2419
2700.71			1616221.4591		1271.3721		1271.2419
2701.11			3340781.0897		1827.8257		1827.7351
2701.5			3340781.0897		1827.8257		1827.7351
2701.9			2616141.7427		1617.5003		1617.398
2702.3			2616141.7427		1617.5003		1617.398
2702.7			2232715.0737		1494.2827		1494.1718
2703.09			2232715.0737		1494.2827		1494.1718
2703.49			1888605.8751		1374.3258		1374.2053
2703.89			1888605.8751		1374.3258		1374.2053
2704.28			1816972.466		1348.0126		1347.8898
2704.68			1816972.466		1348.0126		1347.8898
2705.08			1625188.32		1274.8937		1274.7638
2705.47			1625188.32		1274.8937		1274.7638
2705.87			3124859.7258		1767.7741		1767.6804
2706.27			3124859.7258		1767.7741		1767.6804
2706.67			2495029.6733		1579.6187		1579.5139
2707.06			2495029.6733		1579.6187		1579.5139
2707.46			1225716.6731		1107.1957		1107.0461
2707.86			1225716.6731		1107.1957		1107.0461
2708.25			1174675.5478		1083.9009		1083.7481
2708.65			1174675.5478		1083.9009		1083.7481
2709.05			1502809.7416		1225.9589		1225.8239
2709.44			1502809.7416		1225.9589		1225.8239
2709.84			920108.7876		959.3093		959.1367
2710.24			920108.7876		959.3093		959.1367
2710.63			1095931.0064		1046.9463		1046.7882
2711.03			1095931.0064		1046.9463		1046.7882
2711.43			1206888.4296		1098.6601		1098.5094
2711.83			1206888.4296		1098.6601		1098.5094
2712.22			1095671.7591		1046.8225		1046.6643
2712.62			1095671.7591		1046.8225		1046.6643
2713.02			714729.2595		845.5146		845.3187
2713.41			714729.2595		845.5146		845.3187
2713.81			2279893.105		1509.9863		1509.8767
2714.21			2279893.105		1509.9863		1509.8767
2714.6			1128937.6863		1062.5927		1062.4369
2715.0			1128937.6863		1062.5927		1062.4369
2715.4			572347.1847		756.6457		756.4269
2715.8			572347.1847		756.6457		756.4269
2716.19			617190.8949		785.7204		785.5096
2716.59			617190.8949		785.7204		785.5096
2716.99			709719.8417		842.547		842.3504
2717.38			709719.8417		842.547		842.3504
2717.78			917796.7319		958.1035		957.9307
2718.18			917796.7319		958.1035		957.9307
2718.57			410894.4158		641.1396		640.8813
2718.97			410894.4158		641.1396		640.8813
2719.37			254912.2423		505.0523		504.7244
2719.77			254912.2423		505.0523		504.7244
2720.16			115406.1082		339.9584		339.4713
2720.56			115406.1082		339.9584		339.4713
2720.96			227695.6631		477.3482		477.0012
2721.35			227695.6631		477.3482		477.0012
2721.75			181511.7784		426.2363		425.8478
2722.15			181511.7784		426.2363		425.8478
2722.54			226209.3609		475.7888		475.4407
2722.94			226209.3609		475.7888		475.4407
2723.34			402972.7301		634.9318		634.6709
2723.73			402972.7301		634.9318		634.6709
2724.13			400732.4816		633.1651		632.9036
2724.53			400732.4816		633.1651		632.9036
2724.93			270053.8386		519.8264		519.5078
2725.32			270053.8386		519.8264		519.5078
2725.72			419479.6465		647.8003		647.5447
2726.12			419479.6465		647.8003		647.5447
2726.51			460177.0904		678.4856		678.2415
2726.91			460177.0904		678.4856		678.2415
2727.31			352859.8767		594.1595		593.8808
2727.7			352859.8767		594.1595		593.8808
2728.1			780003.0787		883.2716		883.0841
2728.5			780003.0787		883.2716		883.0841
2728.9			630572.8288		794.1904		793.9819
2729.29			630572.8288		794.1904		793.9819
2729.69			1062611.7768		1030.9109		1030.7503
2730.09			1062611.7768		1030.9109		1030.7503
2730.48			1674585.1902		1294.1216		1293.9937
2730.88			1674585.1902		1294.1216		1293.9937
2731.28			1013030.6984		1006.5765		1006.412
2731.67			1013030.6984		1006.5765		1006.412
2732.07			843695.9838		918.6194		918.4391
2732.47			843695.9838		918.6194		918.4391
2732.87			1095755.0535		1046.8623		1046.7041
2733.26			1095755.0535		1046.8623		1046.7041
2733.66			819854.8341		905.5498		905.3669
2734.06			819854.8341		905.5498		905.3669
2734.45			532894.6117		730.1097		729.8829
2734.85			532894.6117		730.1097		729.8829
2735.25			389073.8623		623.8906		623.6252
2735.64			389073.8623		623.8906		623.6252
2736.04			417179.2523		646.0223		645.766
2736.44			417179.2523		646.0223		645.766
2736.83			480514.1956		693.3107		693.0719
2737.23			480514.1956		693.3107		693.0719
2737.63			398886.4446		631.7057		631.4435
2738.03			398886.4446		631.7057		631.4435
2738.42			181556.2247		426.2884		425.9
2738.82			181556.2247		426.2884		425.9
2739.22			455909.5289		675.3333		675.0881
2739.61			455909.5289		675.3333		675.0881
2740.01			563223.6858		750.5926		750.372
2740.41			563223.6858		750.5926		750.372
2740.8			259386.1756		509.4622		509.1372
2741.2			259386.1756		509.4622		509.1372
2741.6			442280.4417		665.1662		664.9172
2742.0			442280.4417		665.1662		664.9172
2742.39			572053.6838		756.4518		756.2329
2742.79			572053.6838		756.4518		756.2329
2743.19			284054.8189		533.1233		532.8126
2743.58			284054.8189		533.1233		532.8126
2743.98			232021.0052		481.8575		481.5138
2744.38			232021.0052		481.8575		481.5138
2744.77			226361.0783		475.9482		475.6003
2745.17			226361.0783		475.9482		475.6003
2745.57			305644.7166		553.0012		552.7017
2745.97			305644.7166		553.0012		552.7017
2746.36			679690.3837		824.5338		824.333
2746.76			679690.3837		824.5338		824.333
2747.16			508514.2604		713.218		712.9858
2747.55			508514.2604		713.218		712.9858
2747.95			218407.2586		467.5178		467.1636
2748.35			218407.2586		467.5178		467.1636
2748.74			542887.248		736.9212		736.6965
2749.14			542887.248		736.9212		736.6965
2749.54			688819.1179		830.051		829.8515
2749.94			688819.1179		830.051		829.8515
2750.33			239495.4181		489.5519		489.2136
2750.73			239495.4181		489.5519		489.2136
2751.13			201550.1886		449.1278		448.7591
2751.52			201550.1886		449.1278		448.7591
2751.92			413405.7756		643.0952		642.8376
2752.32			413405.7756		643.0952		642.8376
2752.71			637253.7191		798.3854		798.178
2753.11			637253.7191		798.3854		798.178
2753.51			999877.0184		1000.0213		999.8557
2753.9			999877.0184		1000.0213		999.8557
2754.3			733833.1086		856.7372		856.544
2754.7			733833.1086		856.7372		856.544
2755.1			472209.1528		687.2952		687.0543
2755.49			472209.1528		687.2952		687.0543
